id,name,area,type,x,y,rel
279,淮海南丰荟,黄浦区,购物中心,1870.825187848881,1350.160940947011,0.2387378008308303
280,新天地广场,黄浦区,购物中心,1578.8477457016706,1065.0708940294571,0.2670016025452699
281,上海K11购物艺术中心,黄浦区,购物中心,1520.7537089083344,1200.9869184806012,0.10139854705546074
282,上海来福士广场,黄浦区,购物中心,1855.7946965880687,2350.6644767713733,0.1126748857919832
283,大上海时代广场,黄浦区,购物中心,2095.4604305252437,1328.7492951946333,0.028194581952260697
284,上海广场,黄浦区,购物中心,2000.129949895665,1415.1982922856696,0.1734840422988522
285,上海香港广场,黄浦区,购物中心,1669.5451451074332,1189.9211000548676,0.010782682139022625
286,力宝广场,黄浦区,购物中心,1771.2262673024088,1296.2424390730448,0.13967940543973803
287,上海迪美购物中心,黄浦区,购物中心,1517.9801109209657,1817.5493102949115,0.16279339041227298
288,无限极荟购物中心,黄浦区,购物中心,1987.795292302966,826.4791339966469,0.08596237563848531
289,湖滨道购物中心,黄浦区,购物中心,2130.0799550320958,869.4484625682235,0.17724997817070323
290,新天地时尚一期,黄浦区,购物中心,1675.1917648855597,624.1158082159236,0.009150074981714829
291,中环广场,黄浦区,购物中心,1442.8227424118668,1014.433950338047,0.011204456624764325
292,兴业太古汇,静安区,购物中心,360.1885312814265,1900.1878394410012,0.24678016819789747
293,新世界城,黄浦区,购物中心,1521.812115829438,2704.872522539925,0.10805719242337887
294,永安百货(南京东路店),黄浦区,购物中心,2047.5596509203317,2696.6583940973505,0.038118153795565435
295,第一百货商业中心(南京东路店),黄浦区,购物中心,1676.4852880518883,2768.1442829496227,0.1566729780164413
296,银台上海时装商店(南京东路店),黄浦区,购物中心,1963.6863182168452,2770.976590426173,0.23099806592958325
297,雅居乐国际广场,黄浦区,购物中心,1466.5669302903116,2843.488626250066,0.06474630824905295
298,U479商场,黄浦区,购物中心,2395.640223039314,2806.1506243180484,0.18686714274570007
299,上海新锦江大酒店,黄浦区,酒店,344.69053230434656,835.993370746728,0.2256042394981304
300,上海雅居乐万豪侯爵酒店,黄浦区,酒店,1499.4817758128047,2889.917267765384,0.21550451635058232
301,上海新世界丽笙大酒店,黄浦区,酒店,1449.1289873570204,2654.962976304814,0.3594063894704444
302,上海王宝和大酒店,黄浦区,酒店,2286.8504029456526,2652.0330651057884,0.36219053648303196
303,上海明天广场JW万豪酒店,黄浦区,酒店,1116.1846786495298,2085.0979286651127,0.391228970449462
304,上海南新雅皇冠假日酒店,黄浦区,酒店,1896.6202775072304,2662.166812410578,0.4178274001167985
305,上海大酒店,黄浦区,酒店,2400.050682188943,2703.1133414898068,0.49275562383876037
306,上海锦江饭店,黄浦区,酒店,158.7939159516245,693.3004687400535,0.3548901044903586
307,上海陕西商务酒店(南京西路店),静安区,酒店,194.38142317533493,1303.9516163752414,0.2968869418823738
308,康铂酒店(上海淮海路店),黄浦区,酒店,378.7132854089141,572.8850063765422,0.43855585843061107
309,上海美臣大酒店,黄浦区,酒店,14.21914572827518,326.1526955519803,0.2812496753786223
310,丽舍国际公寓(上海淮海中路店),黄浦区,酒店,367.41378423012793,566.66051561106,0.33169142621169084
311,上海花弄轻居人文民宿,黄浦区,酒店,-0.4850623421370983,980.7975322105922,0.2235369144026798
312,锦江饭店-贵宾楼,黄浦区,酒店,215.1098745521158,657.7378626973368,0.20760522302463727
313,全季酒店(上海人民广场福州路店),黄浦区,酒店,2208.989744381979,2355.8989881123416,0.4887945244033775
314,Zsmart智尚酒店(上海人民广场店),黄浦区,酒店,2304.431492485106,1778.6771945282817,0.45079403615366176
315,汉庭酒店(上海人民广场店),黄浦区,酒店,2399.8708071410656,2008.8007179670967,0.4087922618281094
316,空集青年旅舍(上海外滩店),黄浦区,酒店,2475.830919636413,1820.6407835562716,0.32268588332428094
317,吉泰连锁酒店(上海外滩店),黄浦区,酒店,2230.2771031036973,2402.791770148091,0.2519882960212537
318,淮海宾馆(上海外滩店),黄浦区,酒店,2500.720564004034,1470.5261703571305,0.24693111280132582
319,行羽酒店公寓,黄浦区,酒店,2380.4710183925927,1941.0073700561188,0.2750728694493786
320,上海良丰宾馆,黄浦区,酒店,2434.130192279816,2021.5360831897704,0.36476799941183613
