id,name,area,type,x,y,rel
58,虹口北外滩开业园区,虹口区,住宅区,2152.058462612331,3336.7521768105216,0.10904545778210761
59,露香园AROMA,黄浦区,住宅区,843.0850517209619,473.63087287032977,0.16506606615265287
60,阜春弄23弄-8号,黄浦区,住宅区,1002.200125668198,358.3026205766946,0.1777354579378964
61,阜春弄23弄-6号,黄浦区,住宅区,986.3386917058378,338.2791835316457,0.1542698063547792
62,东淮海公寓,黄浦区,住宅区,937.5680958218873,663.8742515691556,0.26574750183038587
63,佳日公寓,黄浦区,住宅区,1162.7705986090004,379.0814383230172,0.17135066533871784
64,露香园路171弄2号,黄浦区,住宅区,984.4403942637146,387.7143872156739,0.15618690193747614
65,人民大楼,黄浦区,住宅区,753.5571161378175,562.2344458191656,0.2085392166316497
66,露香园一期·馥公馆,黄浦区,住宅区,823.9797851629555,617.942267014645,0.12818484499495253
67,开明里,黄浦区,住宅区,999.8435462415218,475.1593046844937,0.2604393961508079
68,露香园二期,黄浦区,住宅区,1105.9021006338298,606.6124807456508,0.11491012873595417
69,宁波路542弄-2号,黄浦区,住宅区,3.717925498262048,1958.4145822194405,0.29737738732010344
70,鸿商大厦,虹口区,写字楼,3456.236865086481,3644.401013391093,0.1544489538593315
71,招商银行上海大厦北塔,浦东新区,写字楼,3181.097544852644,2716.5655575199053,0.03974313630683449
72,金岸大厦,虹口区,写字楼,3151.305450722575,3704.4423751086,0.00110442342472048
73,海运大楼,虹口区,写字楼,2869.080940052867,3613.049583113752,0.16309228569096684
74,COSCO,虹口区,写字楼,2925.3658879678696,3492.3760880795307,0.14137146876952342
75,中远大厦,虹口区,写字楼,2790.3488291427493,3488.116830088198,0.14580143360819747
76,上海建工大厦,虹口区,写字楼,2740.727520832792,3559.85835667653,0.15425406933718916
77,数字北外滩展示馆,虹口区,写字楼,2817.467674136162,3561.2400765609927,0.014808930346818072
78,苏州银行综合楼,虹口区,写字楼,3442.5205803010613,3649.214568486437,0.07169314570885453
79,白金湾-A座,虹口区,写字楼,3277.156379861757,3680.5326674589887,0.023173811905025946
80,太平航运大厦,虹口区,写字楼,3510.6194015443325,3720.471012644004,0.17262068517511872
81,百空间BAIwork(东大名路),虹口区,写字楼,2697.894892530516,3617.1080893026665,0.12465962536551159
82,上海建工大厦-B座,虹口区,写字楼,2739.4958743359894,3550.744002921041,0.06617960497052984
83,上海建工大厦-A座,虹口区,写字楼,2697.734306475148,3549.644065947737,0.012711670057204728
84,金茂大厦,浦东新区,写字楼,3194.879099067301,1722.958659276832,0.062196464343132446
85,上海招商局大厦,浦东新区,写字楼,3566.788882493973,2018.3766801073216,0.06503666440534941
86,平安金融大厦,浦东新区,写字楼,2831.874887974933,2268.828703458421,0.1459212356676128
87,时代金融中心,浦东新区,写字楼,3303.2938804943115,2490.15673849592,0.12751149427104264
88,恒生银行大厦,浦东新区,写字楼,3389.10220948048,2352.0818557348102,0.1774425485152653
89,上海中心大厦,浦东新区,写字楼,3158.050679642707,1497.6938008707948,0.09444298503238986
90,中银大厦,浦东新区,写字楼,2941.8933940250427,2136.280420523137,0.02391884918766034
91,华能联合大厦,浦东新区,写字楼,3457.0942967757583,2239.75611704262,0.14264895744459902
92,世界金融大厦,浦东新区,写字楼,3528.108024790883,2115.7701880726963,0.1521570097233795
93,上海银行大厦,浦东新区,写字楼,3075.800653884188,2325.36447293032,0.11225543951389926
94,上海国金中心,浦东新区,写字楼,2818.844441501424,1953.238629198633,0.1541934359909122
95,交银金融大厦,浦东新区,写字楼,2984.165282055736,2249.123117206618,0.09875911927287816
96,新上海国际大厦,浦东新区,写字楼,3614.937213454396,2189.2299292087555,0.10454656587639882
97,上海环球金融中心,浦东新区,写字楼,3430.363043660298,1589.364301877562,0.08550820367170993
98,华夏银行大厦,浦东新区,写字楼,3552.725282665342,2308.108351650648,0.005083825348819038
99,中国保险大厦,浦东新区,写字楼,3612.2672824822366,1867.2546744793651,0.02157828539866089
100,国家开发银行大厦,浦东新区,写字楼,3729.1358397342265,1971.6767342556268,0.006285837137346851
101,金茂大厦-裙房,浦东新区,写字楼,3172.8008867762983,1698.3645100858994,0.12728208225275608
