id,name,area,type,x,y,rel
81,金博智慧注意力感统训练(五角场校区),杨浦区,教育培训,170.29875375702977,1152.6067748805508,0.48698943804826733
82,新航道雅思托福英语培训(上海杨浦校区),杨浦区,教育培训,214.12148869037628,1046.9795009414663,0.39926940745579476
83,上海欣诺教育培训有限公司(万达广场上海五角场店),杨浦区,教育培训,191.17822569608688,1388.8636807478033,0.31906750508580706
84,朗阁教育-五角场校区店,杨浦区,教育培训,173.1770911887288,1207.1457804921083,0.3932946965146986
85,TEMPO架子鼓(五角场店),杨浦区,教育培训,328.52294502034783,1448.154745556414,0.39755499660802407
86,MusicLife音乐(杨浦校区),杨浦区,教育培训,434.9004856664688,896.4896485875361,0.5188818535014192
87,专业舞蹈培训,杨浦区,教育培训,1961.912515701726,1227.231907680631,0.4912672414065639
88,东川跆拳道(安波路店),杨浦区,教育培训,2175.748481798917,1328.643978931941,0.566163822772898
89,跃心动乒乓球俱乐部(五角场店),杨浦区,教育培训,1879.5839346684515,1219.0294531369582,0.44166447754858473
90,上海乐音文化艺术进修学校(安波路校区),杨浦区,教育培训,2141.164061287418,1363.930977805052,0.3358782737814905
91,Kara Dance舞蹈工作室,杨浦区,教育培训,1957.102255931124,1227.3387884506956,0.5139734361668985
92,赵汝飞练字硬笔书法(安波路校区),杨浦区,教育培训,1964.4883324317636,1221.1826119804757,0.5282355145850692
93,舞动奇迹(五角场店),杨浦区,教育培训,1894.462240833789,1218.3086561779492,0.46838315927084884
94,羚羊音乐艺术中心,杨浦区,教育培训,1958.10974550806,1225.8835196369328,0.5312901539863683
95,天蒂音艺术中心(安波路店),杨浦区,教育培训,1957.554172614589,1218.080133721698,0.44813867890931725
96,弘德学馆,杨浦区,教育培训,1952.7408455647528,1224.5699211480096,0.4568198488145982
97,上海体育学院-中国乒乓球学院,杨浦区,教育培训,1286.5284526087344,2759.9951605619863,0.42826230550756483
98,上海体育大学(杨浦校区),杨浦区,教育培训,1503.3597817644477,2655.344700665213,0.30762573802322857
