id,x,y
777,77197.2537483368,85063.82503966847
778,41096.73085679859,82567.30372888641
779,45516.74779845774,84821.41394734383
780,47202.718850728124,68180.99188814685
781,44926.972915932536,66791.31714657135
782,28522.740171473473,70433.37082640035
783,53811.19561771676,72908.81744563626
784,57657.29549647309,74357.061405126
785,58252.89352914877,75859.02686766488
786,56182.356249822304,70671.53941891622
787,64901.903734439984,88117.16755213635
788,61361.29270267114,80637.01604939764
789,75156.44301939197,86238.01031245291
790,52315.0882098116,71286.48228201829
791,60896.26635813899,94556.1648262646
792,40668.19071506336,89913.4399832678
793,42663.705372782424,92703.72991953744
794,65227.3164688386,90555.00723610027
795,54105.22717951611,93230.61492689094
796,44826.68542035855,87578.68118533865
797,54512.5202080328,85576.08008452691
798,38158.559625776485,76478.88777349517
799,46702.27973784879,82175.50675774878
800,36660.225166590884,70229.02373372903
801,27967.559049081057,73199.74393266812
802,38025.19825159386,101396.00460678525
803,40761.55639930256,88071.10668014921
804,44825.44333102368,80577.85796607239
805,42984.23607190885,74216.66801267443
806,77634.71530901454,83699.10217403341
807,35716.27518032119,94216.60035098158
808,43198.554997488856,77963.23312237253
809,50253.52303637378,77362.05017750431
810,57761.92938745394,87978.97936621774
811,40215.5665566735,64900.79992339201
812,33459.14895711467,91907.4007707634
813,64770.63974242471,90288.33507416118
814,54628.00691979192,70114.63161742268
815,26449.95666920021,69319.05947383214
816,34124.30252263136,82730.64442774653
817,55782.60066929832,74595.35717922635
818,54831.98109623045,72652.15513460338
819,66667.46123282798,91535.11091396445
820,54318.82871331833,71101.35340638133
821,48632.6120035965,96950.17099397816
822,44538.30540691689,87767.80583465658
823,41976.88936192356,86541.9507673122
824,54796.396403081715,73035.04879737133
825,59020.02886416763,88480.43201217428
826,51625.55003784411,31468.856849915348
827,38390.097896074876,99227.56557125691
828,29733.095684684813,77263.830967661
829,70976.71437967569,87115.74319278728
830,51422.33769572526,75384.78656088375
831,67101.67462146282,85643.9641780816
832,44320.08081301488,65023.46480273316
833,42360.992378376424,94132.12989541143
834,48181.907423023134,103389.99910419015
835,48973.293268520385,75723.18937071785
836,58822.741718411446,77238.54312908882
837,45303.80774545297,68006.58364301128
838,57771.91832711175,74311.57511674333
839,56961.62293225899,97505.10590538476
840,59639.118434637785,78416.6954635987
841,56462.53051024489,89998.11555500422
842,49167.108193865046,74817.79197204905
843,54345.98621504009,75710.29276819341
844,81342.45448719338,82492.63467573747
845,61607.998232822865,81109.31813349901
846,48428.993605259806,73170.52925879229
847,52361.23771770671,86081.21937980503
848,60170.000699043274,89637.36420083512
849,49931.05629561469,72160.999724756
850,46211.377948021516,76327.89808273967
851,39271.78195153177,96753.39703566162
852,62564.30977457017,90311.67858714564
853,51846.72309441492,91947.87488814723
854,59489.63631751947,87286.7305151876
855,42722.77567892708,66725.55025893636
856,72004.18676863424,87848.61691111187
857,49594.4181354139,68108.22265525628
858,60361.283614788204,82898.7411230309
859,59175.64039405994,93772.30189024471
860,44205.177754672244,65993.5122862542
861,41645.171738175675,68571.55638408102
862,68712.45551967807,82943.00338060921
863,39187.18137739599,69782.61784091638
864,55359.563540624455,72049.03624387365
865,54663.97143821977,71787.47093575029
866,42709.31991996989,89878.67997793201
867,46943.78968819231,80855.31037462736
868,52092.96400007047,72051.80684981775
869,39420.75758135319,90681.39525109064
870,52028.92211169377,71848.94041942013
871,52758.21883665584,73538.01907423697
872,50513.957142082974,68899.76521327626
873,66245.56864777021,89765.46384734008
874,33153.793779606,71222.84246445168
875,25914.52372940816,66140.26689741854
876,57794.28616805747,72647.18159201834
877,55168.24322982505,77851.90037644748
878,68709.11741384678,83840.98278176785
879,58660.28801554814,75610.1552367541
880,54701.81222273782,73826.93411550764
881,32571.440969061106,79518.48796756705
882,49745.8940970581,100915.01606989373
883,59079.91148493998,94998.6850364306
884,54649.86224876344,76702.25338276476
885,39546.47448622249,73834.8045098111
886,45080.42185391486,82019.22592295008
887,36083.62920188904,81170.55399661232
888,35920.107497746125,94846.47931297729
889,33365.23033387028,66836.71877680579
890,31488.286517504603,67100.85648675542
891,46490.79384887405,97855.86658606771
892,47291.08676989749,77609.87617917638
893,35574.54282474704,73726.87598774629
894,33852.16416671686,68234.14132199483
895,31909.077747685835,81437.94385972805
896,44770.9814274963,91399.55811750982
897,30684.60926476866,86373.98981536133
898,27414.633882123977,71034.47730746493
899,66690.08605818078,83007.25163312256
900,69707.7215222884,84800.35536003951
901,38376.75483478978,95626.0175155173
902,46402.94035471417,85887.79347687028
903,44156.487118162215,82292.63072313368
904,50664.16398762539,99999.87694872264
905,73653.55512151867,87052.15132564772
906,56390.97480017878,71167.51167770475
907,63168.72770088725,77170.51674448373
908,52870.52785298042,72160.10863749916
909,62822.57349528372,81600.61993056769
910,43406.15323925018,87924.11701750848
911,63855.55236442201,85155.06532426504
912,36196.75761079416,75423.71938767564
913,39466.610400695354,97176.07929997845
914,33892.852229503915,76374.62707178574
915,51302.01526267268,70114.60262858635
916,28000.758369386196,80758.7984608449
917,36447.64847977646,75694.53625574103
918,61237.439825911075,85059.24424422579
919,38199.78091430664,91495.99952793447
920,49866.8129975386,92767.21860823734
921,61336.50595311262,54677.438729720656
922,49385.13573973067,98359.49396327976
923,55088.076291546226,88633.8205509875
924,39487.75841879286,95941.76685058512
925,57161.52319219895,86132.60650399886
926,43912.75343585946,70381.37418747414
927,30764.332439869642,83495.51710449718
928,29769.764588732272,74649.48727574944
929,41114.13130825758,76189.68468953017
930,63189.748901013285,88256.7615617956
931,39214.97120598331,67759.55787880858
932,38382.91071365774,89244.27976266481
933,53146.55166184902,72523.41477401508
934,42823.029373921454,73935.71181184286
935,24009.901137769222,72182.1979195415
936,56918.89679354802,81711.80451057944
937,49805.93022674881,92989.3745039301
938,60185.34348968044,91514.2631485979
939,65498.76022537798,84001.92836696748
940,30131.82407224551,68728.49229077296
941,59190.80176508613,80264.08852382423
942,29433.407593553886,66903.03159508295
943,35430.132340425625,68744.72416373668
944,58980.89569379389,76419.07692544023
945,53539.70640894584,74239.10739709577
946,53095.17588352226,89771.22930812556
947,60386.836037650704,85023.46281890338
948,57969.23967900127,93508.31906810869
949,76691.84744830802,81690.6401686105
950,52049.06781210564,76114.2613269221
951,76947.93006137945,78767.75209721643
952,55339.60836331546,72739.41150139133
953,52780.33005230874,76843.97692127852
954,35924.40918909572,71127.33293688344
955,75940.82820051908,84952.27664759057
956,66225.80950817466,92327.2640508106
957,50372.585118077695,74751.00183638185
958,24571.996761702,75590.50416833069
959,34882.17699143477,63910.82688878896
960,74193.86288578436,84405.49870226951
961,47114.32974551618,102816.92649878096
962,59409.74128071591,85768.92297801701
963,27356.110992928967,69411.41871599667
964,62063.554512333125,86295.0264384984
965,63377.1467873808,90689.10856601177
966,29094.940993178636,77136.62503665918
967,45637.01065307669,71562.4632863705
968,34601.09425312281,78612.94386802614
969,28489.454434050247,78792.5105158803
970,49307.324766185135,88067.39471055195
971,40460.05900946446,69269.16594504379
972,41792.09546223469,88209.55402499018
973,46902.761816421524,77143.27086828975
974,44163.14658050984,77104.31126519293
975,43675.549363842234,80375.7404773063
976,64544.136178828776,92050.12177193817
977,47800.04196130298,69535.10486694751
978,67273.50166800804,83654.43710822333
979,56603.1347887516,76192.23262244696
980,26894.244014877826,67324.63643209869
981,29546.917537849396,79526.06334614754
982,58424.28401407041,77682.77286949288
983,45306.430350292474,77517.33781260345
984,59668.78428099863,82132.46173447603
985,75299.18501348235,80142.35865996871
986,59679.989087237045,80663.77408952173
987,21098.8826341331,71010.26683502225
988,57012.73966535181,97362.56580977002
989,52430.68204951659,87515.88545264257
990,47874.55677101016,98285.08314092737
991,43623.602225610986,84468.46287781792
992,51480.715849420056,80152.47144572297
993,23261.84834111668,78950.01550009567
994,50945.55870700069,75950.15968039073
995,53726.60865304619,99281.0069168061
996,51393.28763704747,71356.67348387092
997,51790.554407192394,90470.6767133465
998,38864.545772731304,85541.44802401913
999,41742.0209531039,85947.56336403731
1000,44981.93475131132,76147.42513958551
1001,27601.623806852847,75053.22677728301
1002,34589.92446978763,75007.4948384841
1003,43725.74242107198,94977.46107727615
1004,48098.8658925239,81421.32794694835
1005,56886.66114075668,79606.36081425799
1006,51231.9913198445,78069.59818771668
1007,67728.46181435697,62185.34092019778
1008,66529.92835802212,61154.046843281016
1009,73038.3034938015,71371.04942010157
1010,77918.58164039627,73576.9706077124
1011,66999.24965067022,59429.81652761297
1012,81417.33606176637,67684.5202630749
1013,69596.42356171459,66073.64083382208
1014,71188.36618170142,74951.89673866099
1015,70775.68031329848,72681.11096860562
1016,75357.16945910454,70682.0972546218
1017,64991.05118546635,63955.06700700056
1018,80331.97654560581,67044.76359727094
1019,73568.29802259617,71993.46719648829
1020,70887.64671626873,64643.43298673676
1021,65436.28790118918,65134.20772414608
1022,66530.58642751351,65657.33263748325
1023,69830.16850592569,66779.1908612852
1024,80374.23606365174,71308.43393374467
1025,60321.361640745774,64452.38847684953
1026,71733.71079781279,73591.30756200617
1027,80544.617100643,72321.46838299232
1028,63952.452551335096,64479.48648870457
1029,69713.24939614907,70331.7910281145
1030,68902.91853095964,65653.27398099704
1031,73761.02905755676,75039.53810765455
1032,71592.23123751953,65170.589092835784
1033,78170.14013879187,63869.222396948375
1034,67706.17758051492,66373.05997373955
1035,66547.30443543568,66450.05896974402
1036,70903.2490557693,74247.7526810891
1037,72399.30040738545,75349.64777795319
1038,71247.23892832734,72891.98372425884
1039,69458.34997162968,71968.51080535958
1040,71208.26963540725,71924.3481540978
1041,77203.85799147934,71615.7332276199
1042,70086.10761537962,70109.16265861457
1043,71911.78832026571,65771.91345490655
1044,52867.14766369574,9587.129035196733
1045,64753.96565483138,65821.36772087589
1046,67020.45055941492,66891.16907319054
1047,69417.62214227766,58895.07582871243
1048,71053.56476560608,69270.8212481956
1049,71998.57411354594,70117.18924395368
1050,56415.37582875788,23118.98730343487
1051,72647.58120780624,62904.98998919036
1052,68875.40517701209,64658.73399161594
1053,77110.35662094504,70650.95055909129
1054,71401.93134057894,69016.91201664181
1055,78044.36620186083,72313.80419676425
1056,72763.63436229713,61157.073499341495
1057,63926.83059044555,61601.067884666845
1058,68814.15279084817,61732.14329069294
1059,69729.92271698825,60828.23598735966
1060,62851.48234882206,65171.71893734438
1061,80807.34944358654,64463.87446399452
1062,66000.76764888689,66417.57373275468
1063,70484.39641409926,67876.56863050396
1064,67545.40761573054,66245.81537980167
1065,72179.88641923107,67266.82349489722
1066,77048.04656271264,74073.07018334372
1067,69305.69592995383,65250.38714281563
1068,68370.80721484683,64010.297799122054
1069,70082.78021308966,69900.8918674388
1070,70607.07890366018,68770.86461273395
1071,71227.15263536386,67846.68856555317
1072,69126.62398709916,67143.58255884284
1073,71809.25198325701,70597.30933097657
1074,70578.22674786672,65301.221902952995
1075,70482.22121860832,70164.18013994861
1076,71033.18439743668,66915.11151418881
1077,64185.1660196241,65281.88851927454
1078,67468.04397569597,63012.521752637345
1079,69666.46874667145,61599.70367844263
1080,75347.89092315175,72851.07446567528
1081,77108.23752432317,71862.23072643811
1082,76035.11717233248,71699.00306580123
1083,73721.83924839646,70839.73173466977
1084,76703.22826829925,65536.11110188486
1085,74256.13096663915,69544.25413081842
1086,75245.82203142345,68165.47889077384
1087,78686.67171564512,69722.77197502414
1088,77933.02265911736,66248.29509231914
1089,73777.42856089212,65312.46936328942
1090,70628.70296458155,62447.25740227476
1091,74045.7439203281,62795.62358395988
1092,79551.61881301925,65320.26006624475
1093,72786.98621810414,68103.51807446778
1094,74306.54333264753,59687.599329729564
1095,78709.82805685326,60243.226645114366
1096,78411.68995973654,61302.00497103762
1097,79137.1709645614,73300.54388562217
1098,76919.65411033295,74556.38575034775
1099,74771.17013383843,72346.1815504902
1100,70725.6201945357,63617.53741640318
1101,78829.1469949875,71480.42498412821
1102,70119.49733674526,67625.54160293145
1103,78199.4017200321,66107.51675590733
1104,67811.9296303168,61239.371742903255
1105,72955.96548715979,68004.24771660799
1106,65153.56178385392,66498.22860026546
1107,73207.66232887097,75947.24895517621
1108,70628.31333228946,67700.7844077181
1109,70805.98449934833,70434.36383299995
1110,71805.98834047467,72864.72226251103
1111,67098.35263166577,65929.30788643006
1112,63962.58261858858,66284.31942076469
1113,74100.35212510265,72597.55780613888
1114,71398.53958694637,62748.837673239876
1115,78215.81229199842,65416.64342163503
1116,65626.65699207969,57696.01227033185
1117,75084.38420806639,61784.49542040611
1118,63386.89859572984,64742.28929176042
1119,71734.79897330515,68899.79038425721
1120,72338.35076216608,65981.64531938406
1121,66989.20170432888,62208.773921187036
1122,78289.24334675074,71170.51181741059
1123,74050.17905107886,68316.51448908029
1124,79610.60078391433,71981.73891787231
1125,74171.55878704228,66401.733184068
1126,67984.45683766156,58469.82059553778
1127,74346.26620717533,65491.98486942146
1128,77655.83539400995,75344.28180267802
1129,69530.68719131127,61835.234740357846
1130,75341.64355783723,76990.99993543001
1131,74165.98808766343,76345.9519064161
1132,71400.7353197243,74534.03437580261
1133,70355.53754274175,66390.04207943939
1134,71632.81055357121,72738.4921972598
1135,76209.82587895915,72356.53842410538
1136,79823.73774280399,72076.52982093021
1137,76807.59228065424,63558.108228922356
1138,80739.54497397691,71804.93230140675
1139,67065.50652877986,66396.38661222253
1140,62553.75127921067,66484.6359785758
1141,70731.75733149983,68198.05292895017
1142,81600.01129352488,65912.28249940323
1143,82421.49457684532,66961.29647555854
1144,76669.57421534322,64599.0941734761
1145,69757.76980505139,60194.71873315703
1146,70149.58787912503,68492.18658649223
1147,76702.10514551215,73285.20783861727
1148,77900.76838130876,71635.39240054227
1149,72961.47356401011,58884.90183810191
1150,70996.69695654698,70407.36717988877
1151,72088.82915147021,73329.54876511404
1152,66053.4541191496,63340.30433671642
1153,73116.60212418996,63558.68586736312
1154,74496.44443901256,70858.30518373102
1155,81870.40347809903,62044.772025841754
1156,54268.77075325884,87054.43558185128
1157,53707.66669234075,83487.93203652091
1158,55956.48900544271,79434.72370867757
1159,56035.49794905633,79447.87278209394
1160,58020.2486939244,76180.74415188283
1161,58852.841995863244,57607.68857335253
1162,58383.10398393683,74714.11314582266
1163,58680.948176851496,71713.15350432461
1164,59672.25992777571,71054.5554902684
1165,60121.98361873627,69859.3102411395
1166,60989.0860361401,69400.97475238424
1167,62107.905245386064,64971.23728630878
1168,62828.12340372056,63063.30389479827
1169,66455.9542182535,58557.0752559565
1170,70114.00701310486,63273.093520119786
1171,69410.45967655815,61636.24115894968
1172,71775.908141708,63270.74093476264
1173,70216.39093953744,72464.733214078
1174,73053.21500904486,74681.62136636348
1175,71493.18672329746,73304.8448731266
1176,67377.76990089938,60392.53841063706
1177,63200.17041032761,68408.48336483631
1178,65920.54232364334,65807.12768560275
1179,64815.4078537412,64721.86437146226
1180,68736.91011911444,72732.92234656587
1181,77394.27962959185,63569.847552517895
1182,75913.72347845696,75017.30508254608
1183,73445.66701170616,64221.83412075974
1184,76721.87305132672,63028.436221910175
1185,27170.829782411456,58892.03532966226
1186,72610.89434350282,73984.74708551355
1187,67863.16180539504,67332.43994045118
1188,64660.424192644656,65057.42499404447
1189,62372.86034943536,64832.03018244309
1190,62910.47140981257,63404.463053700514
1191,62580.985052764416,61590.57208512211
1192,61899.75625338219,59643.00722106593
1193,62538.674094622955,63770.17042078497
1194,62933.92117654905,62803.342165042646
1195,63177.73263295181,59317.80482048355
1196,64294.2100996878,63939.37597366795
1197,65599.75371376425,65548.62391218543
1198,63756.289138801396,65614.63151930273
1199,71419.83544435166,60047.12732389569
1200,78934.90689955279,64392.366218858864
1201,69207.41587968357,66126.76920335274
1202,72854.58678324334,65221.10560429003
1203,63064.065629880875,66123.22089358745
1204,81641.13689441606,66400.37428982649
1205,65104.561394091696,65640.5335882674
1206,69980.37389255501,68433.58027471881
1207,70066.08052691631,73266.88295835722
1208,69349.21021890268,66621.59996199515
1209,72342.53594324552,69149.8315708465
1210,70902.8818339929,63034.94189397525
1211,74243.70821636915,66492.98087574774
1212,70723.95956402458,73696.77232588502
1213,70011.66047175415,59674.750160001684
1214,67973.3383490555,61189.995863548014
1215,77532.28520249203,72787.80075919628
1216,76462.55210124888,59961.188191295136
1217,65638.22895717062,65703.29998719413
1218,60924.68508950621,56985.76275035506
1219,64190.67195784487,56909.04012400098
1220,80799.69328363054,73141.2966599781
1221,53247.3071268294,68430.20309584914
1222,63744.26286779344,64132.0004706718
1223,54480.74755942263,66928.82228945754
1224,57089.554213989526,66447.33910779981
1225,58646.910948449746,67014.92989913095
1226,55611.08213446662,64302.33889001189
1227,56219.164910448715,65964.29409652995
1228,57698.496459987015,64310.30683642393
1229,59119.37638891116,66311.9094617609
1230,58278.44240963645,65373.60252492735
1231,60240.32779734582,63682.88623982994
1232,59755.62322703935,63028.604799193796
1233,61009.083756994456,63144.229652648326
1234,61484.44501176104,63745.37835457502
1235,57946.73758358322,61511.50992252352
1236,58356.24474337883,60538.061073477846
1237,60059.57439430244,60375.66100255214
1238,52824.656589182094,63830.07043728279
1239,53900.37197041139,65938.44929078314
1240,58794.321059864014,62313.44340922078
1241,59674.84017687291,67356.75105983997
1242,58140.091108253226,68866.25810295716
1243,56161.23498987034,61560.78515162645
1244,61917.201057795435,62219.87932962226
1245,60324.48223140463,64450.81669570133
1246,60991.33888479322,63231.46027073497
1247,56868.038736788556,67475.49301995151
1248,54325.5366647616,64124.21987318061
1249,58835.53581417352,65875.49418215873
1250,55595.691721266136,66586.48770999815
1251,55811.931873133406,65629.53854721226
1252,55922.50649727881,60551.69951915648
1253,59941.23476671241,66469.78392124735
1254,59854.50248394534,65569.72969552595
1255,60092.45782248303,68872.95906712674
1256,59293.717349015176,67984.72333754133
1257,53417.128828484565,59388.20160711324
1258,61889.69831498712,62814.997688970994
1259,57283.318648012355,68526.13744661398
1260,57384.545463275164,68722.67616235185
1261,58632.15200150758,68197.39786684606
1262,60795.383208623156,65712.34481139807
1263,60588.373769944534,64509.360447960906
1264,54019.11185865104,57487.532529593445
1265,54361.2149558384,61835.36737529747
1266,56025.36567097902,59377.5920392219
1267,58897.15642227791,67103.96384902066
1268,58849.45296490379,63204.33043825813
1269,55445.414251158014,57155.997795385774
1270,57399.83618900925,57004.14658603631
1271,58195.022190982476,58579.280396798626
1272,53348.16486442275,63089.71176697081
1273,52726.71871263906,58335.49738330301
1274,56691.00178274326,57813.29317131871
1275,49561.062453486025,61201.55231876206
1276,59356.331744985655,57647.00407721335
1277,60346.73123765178,64090.359360085335
1278,56976.465485129505,65855.03078440158
1279,57665.66707823984,59720.84573456831
1280,59740.05455582775,67214.01029451983
1281,59298.07535188645,64236.20893415855
1282,55781.02159571275,66598.5773681514
1283,54856.51391563937,60095.79197025625
1284,58964.10632828809,60715.38288172707
1285,60794.66652037576,61887.95265444834
1286,56246.521920502186,65070.653776813764
1287,60019.796916795895,67291.86394125223
1288,57051.68565905467,62164.58148527797
1289,65236.10251632705,70530.21063072328
1290,50863.44587787427,58815.78949823696
1291,54270.99988736212,58713.74531583255
1292,54793.08174910396,61831.40031715762
1293,60538.236760808155,61087.27066638693
1294,50626.35881882906,60613.59489937406
1295,50391.08786765672,59342.30442333873
1296,57567.32386878878,58535.911947553046
1297,58419.51561219618,63809.07105221413
1298,56521.864139698446,61270.6122851721
1299,48502.418984115124,60191.995434872806
1300,59122.88934212737,68806.67464143736
1301,51780.73308324255,63469.78464628756
1302,55926.75046284124,63562.50815642858
1303,54439.98580300808,55635.79298965447
1304,61886.09337618761,58822.795024347026
1305,58487.65779521875,65997.75407524267
1306,55272.52246666886,63573.94791661948
1307,58751.57229668461,61451.625122373924
1308,54769.714820005,63291.302204041276
1309,61308.613177808,64315.43092817534
1310,55921.79804892279,64305.205255619716
1311,52348.9605723843,62399.779989909846
1312,61184.89327965677,62384.630141092464
1313,57416.22711931728,68410.45683090482
1314,62284.9060654901,64557.789678630885
1315,60744.21412300505,64113.74794227583
1316,54612.77035225369,60864.71204756666
1317,53888.029786694795,63519.85189949721
1318,59776.823892502114,64199.82572442666
1319,57737.417490661144,57373.36241916753
1320,56964.885071704164,64868.51310993405
1321,55140.13531095348,66273.54222215153
1322,55052.6830307208,59384.33918942977
1323,56067.65281920135,68926.96898297826
1324,56727.77345197089,63002.42848248873
1325,56413.23323102109,66782.71391425002
1326,57552.63646290824,63465.77982404549
1327,57464.718734709546,65883.78341615852
1328,59029.08560692705,64608.49253316317
1329,58884.013729613274,62106.1343245632
1330,57668.29643139243,65751.13711076183
1331,59364.976778544486,60535.72896837769
1332,57120.80957418494,61861.35878783185
1333,60311.08680627309,62674.61302776262
1334,59266.96605027467,62620.02286763908
1335,58124.801266754046,64604.52011747006
1336,60310.246175818145,62781.165724352
1337,51839.71204045601,54604.90273214085
1338,50322.88474891707,59205.872326219454
1339,52249.35379083268,52442.66949328035
1340,54144.07784673758,61415.053068230394
1341,56660.97861226089,59544.208005637396
1342,58177.15781165473,60956.138309844304
1343,59715.58794593997,67072.1185797914
1344,57792.00535227731,62087.9032277246
1345,60078.491166519,62022.74760922836
1346,60660.6703759823,63490.51776914997
1347,56235.22318283096,64692.524469065014
1348,49956.24115383625,60688.996769108344
1349,58553.473355297,59569.196149636526
1350,54617.214296244085,57522.82300912868
1351,53336.993779597804,62111.296100024134
1352,53634.85105530359,63995.52976273792
1353,59838.05081113428,66062.10971099837
1354,57108.47955896333,65163.94854020327
1355,60861.090334190056,59226.84279572405
1356,52283.943116459996,64600.615698961075
1357,60698.56710711308,63995.319401679095
1358,60987.91300916113,64986.930273006205
1359,60591.67614325695,64159.37949804822
1360,56742.29930092953,66876.81068620551
1361,56321.46220735088,61922.45396190975
1362,55732.61731401272,63309.54716170393
1363,60413.75563942455,65979.12576088635
1364,52988.66969639622,65564.58240501396
1365,50534.00826043263,63891.23661613045
1366,53104.35891292058,67033.1199701652
1367,50100.99705462344,66902.89279866219
1368,45102.82142561115,64932.12377204234
1369,51303.35646633804,69491.59011087148
1370,51688.47636227496,65633.79300126992
1371,48636.02186301537,67820.55462626088
1372,55708.09689958021,69419.03097022092
1373,51464.55918428488,67294.8790945569
1374,47204.72637649067,64021.278986633755
1375,52612.836820002645,66672.34432585165
1376,52882.246347326785,65993.15503933467
1377,60479.37278635986,63687.11380763166
1378,58580.143849501386,69074.32724929973
1379,52914.00091228075,61674.113170712255
1380,59660.434900045395,64118.174712444656
1381,59516.99641036615,66512.75427564699
1382,59032.64612201974,67121.22001282731
1383,54433.58570612967,67928.63481546147
1384,25586.085854658857,58461.18685853714
1385,54479.15912942588,69726.36864859564
1386,53565.15186214447,68738.41759464005
1387,56475.19491052814,66276.66626514122
1388,54007.782553901896,62697.88586090505
1389,55196.87950002588,61071.282283452805
1390,60480.848506240174,64203.48208627477
1391,58732.99873907305,69864.1352023459
1392,54448.04872600362,67682.55833274592
1393,53738.89802497998,65528.48976632953
1394,55800.51397070475,62640.62111857068
1395,59799.04320244491,66835.28983090259
1396,58888.64641357772,66415.41780966148
1397,57588.31664826721,64962.32856759755
1398,56993.01672757417,65586.62591427751
1399,54504.84297162853,66396.56315718684
1400,59321.55377606675,67284.37807620503
1401,59074.26658183336,64670.129275801126
1402,57525.04052997008,66603.08941671718
1403,61568.3103986308,58904.03789743874
1404,60062.91730346531,61517.92809636099
1405,59824.705027110875,61044.39490734367
1406,59945.68111845106,62980.223420096096
1407,51477.946816133335,59240.025825085584
1408,59496.22063045949,63359.11224745214
1409,62816.928427448496,66077.47399994498
1410,63888.975861737505,65644.27262800373
1411,64457.8401618842,67453.72203352302
1412,67027.05213486776,66496.87499370473
1413,67106.40863125958,67160.12989880936
1414,69928.14380785637,69162.53846455598
1415,74300.6870887652,69316.27276668185
1416,56963.76507308707,61261.54571261443
1417,59651.0758754462,59930.7566515035
1418,58077.023836974055,66574.94785781205
1419,53283.61777917482,62424.87362724403
1420,52781.5119051002,66011.41711358493
1421,58070.51378426142,63266.65771717345
1422,61764.9740789067,64869.7984620058
1423,58107.7332487423,67213.68711592956
1424,56028.71252663247,61177.003594973125
1425,58944.120443724096,60955.997658860404
1426,49726.544567454606,58474.794496480376
1427,57689.61713648029,57857.2086321353
1428,47324.58513829298,66207.79149721842
1429,60821.79267613776,63226.05609008204
1430,60662.93894564733,66613.87975581782
1431,52941.84202302247,61821.153577602934
1432,52534.388855766505,63336.985921633895
1433,58090.26831018925,61095.17729176348
1434,52959.45137597062,65976.51827012608
1435,55533.33726230636,60362.553611244075
1436,56402.77518066764,61240.6595408814
1437,56812.43520970084,60173.92858691793
1438,53601.87521590106,58407.40468327189
1439,59813.53888829984,61801.66840324737
1440,58916.78546783142,67672.27404430602
1441,53125.429703656584,69431.04076708388
1442,59519.65446542576,68518.40186834242
1443,58930.86014846712,58497.36465817923
1444,51421.13784677163,60551.20555953914
1445,51920.86677355133,67949.48985085124
1446,52561.08721453883,69483.13952537999
1447,52208.177211374044,61153.662066074554
1448,59023.17565635592,62639.5361015345
1449,59293.64001365192,61860.15969656641
1450,61768.4631440416,63308.59272524435
1451,53403.79099168442,61026.136377218645
1452,62460.77286022343,63068.762580291834
1453,58436.56821918115,59173.65949091222
1454,60200.58247277886,68354.15296732355
1455,55683.30684754811,68180.21463254793
1456,59185.671566877514,60045.291014333256
1457,50995.93634752557,66800.18473048788
1458,52635.66383325122,65432.27838685503
1459,50923.53704945929,68276.24324121792
1460,51054.908284820616,58250.04140225053
1461,54982.38120437972,69529.75785028469
1462,56643.264553405344,63586.67160555022
1463,57762.632424743846,62901.38295586547
1464,52684.66949326359,68842.6410482917
1465,55760.43628790602,67682.50515997177
1466,46169.116672478616,64093.07854901487
1467,46060.0097113885,65481.678229535
1468,49279.431555310264,67293.30190699222
1469,37013.16776906885,37250.81433642935
1470,56866.98876339756,60071.13435149379
1471,60327.75859490782,70058.6797845983
1472,58445.40824107081,71946.59971377766
1473,72480.5828031078,81441.82764788065
1474,61786.2178464625,70830.56211183919
1475,68270.51512321085,76562.24454111326
1476,70157.18410293944,77152.17072411953
1477,66282.81174240261,76437.35009218194
1478,57529.32967400178,70852.67808208521
1479,59466.271306082606,74729.7032832806
1480,60743.10323785804,76777.22499372624
1481,67989.98009411618,72847.50735858176
1482,56731.22354708612,70079.90746528935
1483,61470.56039721891,79822.3768104692
1484,62847.08977602422,78702.61051949952
1485,65685.71899950877,76997.41015475849
1486,64401.013251626864,73817.86576548079
1487,66752.09509749338,80612.95366622927
1488,65595.43129604496,78829.204336592
1489,70695.00866299681,81612.40609340789
1490,71275.01733762026,78667.70615259139
1491,69054.25830385089,77754.14310314832
1492,71264.9665784929,76938.8107350315
1493,64164.58442028798,76178.81099369098
1494,63755.56742000207,77638.66121691046
1495,62725.78653878532,73399.63432624517
1496,66158.81880122423,77256.67346450686
1497,65446.31182412431,76015.17975943675
1498,65293.10274127312,73659.94455036428
1499,67105.01047521643,72281.16817195248
1500,66536.98826064914,73684.35347201163
1501,67991.09566877782,73781.37403254444
1502,62588.86002057046,70793.98995595705
1503,62672.34231433831,71111.69832744636
1504,61445.57960308902,70092.61524232803
1505,67362.14054581709,75331.28288541827
1506,68365.09747364372,75171.04111802764
1507,59521.89178392105,73538.00938167935
1508,60198.76215137541,72451.79924884485
1509,60878.950421735644,73731.91197361983
1510,68182.60357112624,74435.10022244556
1511,68343.69584023952,77474.41035682755
1512,67031.51385273598,77183.71158761252
1513,63106.19199815765,72375.19420875283
1514,63565.49200794101,70691.35675289482
1515,60415.81905241497,75247.46310648881
1516,59366.03938532248,70886.60109175695
1517,61945.798070965335,70103.38891668059
1518,64544.63341324963,72805.99359544693
1519,65995.14411612041,73448.10053454153
1520,64711.639645786956,77861.1661302764
1521,65172.19487360865,77359.7825411912
1522,62281.4975328017,71941.59572389768
1523,62372.83217685111,80651.82960710116
1524,66844.5326036159,81625.47440152429
1525,61941.9940251261,70673.70728270663
