latitude,longitude
31.200563,121.47084199999999
31.145863,121.412016
31.179288,121.415072
31.16055,121.42998499999999
31.220387,121.455697
31.19041,121.455243
31.143401,121.424809
31.142529,121.442291
31.154767,121.449389
31.188937,121.405975
31.152439,121.400385
31.148629,121.435948
31.174948,121.371814
31.147752,121.459789
31.197339,121.46866899999999
31.210487,121.438513
31.163455,121.44465
31.221316,121.463248
31.198393,121.459267
31.216018,121.427826
31.165943,121.41951499999999
31.171293,121.456262
31.180413,121.47268
31.204341,121.43198
31.221931,121.465757
31.182134,121.439161
31.246252,121.512757
31.156394,121.38357599999999
31.155292,121.41426899999999
31.179279,121.41894599999999
31.174259,121.47037499999999
31.170253,121.381429
31.160522,121.37930899999999
31.154331,121.443777
31.194999,121.45139999999999
31.175175,121.434422
31.16732,121.36227099999999
31.233495,121.45772199999999
31.192018,121.39185599999999
31.192703,121.429108
31.131638,121.415808
31.156794,121.48250499999999
31.211831,121.45202599999999
31.192713,121.423251
31.176925,121.45436
31.190499,121.41874299999999
31.199055,121.47731499999999
31.198411,121.429069
31.183718,121.396974
31.18422,121.47618999999999
31.230197,121.44245599999999
31.200832,121.486109
31.197522,121.47223899999999
31.171838,121.417328
31.192229,121.410831
31.198154,121.463557
31.145424,121.44530599999999
31.202903,121.438402
31.213449,121.422085
31.16049,121.42127599999999
31.233946,121.430398
31.18852,121.436269
31.217524,121.433483
31.192221,121.443646
31.210791,121.442878
31.201225,121.45686099999999
31.181973,121.455547
31.209806,121.44469699999999
31.169956,121.459852
31.179815,121.43977799999999
31.186456,121.46834
31.185967,121.45897799999999
31.201068,121.44877
31.187275,121.468333
31.123867,121.392415
31.159485,121.378694
31.107183,121.39611099999999
31.176052,121.413122
31.161928,121.43566899999999
31.173033,121.449221
31.220224,121.463028
31.18167,121.445779
31.181437,121.46624999999999
31.192732,121.47148399999999
31.201433,121.43187599999999
31.170946,121.37537999999999
31.162429,121.45259
31.146152,121.417384
31.181417,121.40587
31.195889,121.408559
31.212471,121.46412
31.205198,121.43968799999999
31.159958,121.47327999999999
31.200642,121.396402
31.196612000000002,121.47182799999999
31.204229,121.474436
31.197873,121.470869
31.2183,121.436426
31.180154,121.432631
31.190733,121.427369
31.211857,121.469285
31.207981,121.40275799999999
31.195462,121.380607
31.219258,121.403809
31.218681,121.37671999999999
31.203637,121.33178099999999
31.238364,121.38757799999999
31.208664,121.39103999999999
31.225937,121.36351099999999
31.237677,121.42717999999999
31.221463,121.38902999999999
31.196811,121.350611
31.216527,121.39938099999999
31.211283,121.401803
31.194242,121.46985699999999
31.235482,121.45286399999999
31.178084,121.402062
31.197518,121.462513
31.21591,121.46124499999999
31.220536,121.45691
31.22612,121.415758
31.153451,121.15656399999999
31.239931,121.416167
31.232337,121.40795899999999
31.213645,121.434034
31.185911,121.411902
31.173469,121.422564
31.198211,121.46987399999999
31.241569,121.45423
31.22423,121.415887
31.207669,121.409506
31.1856,121.427973
31.21841,121.463775
31.215095,121.45561699999999
31.20373,121.44397599999999
31.208427,121.438659
31.214351,121.41638999999999
31.221821,121.459498
31.201704,121.45726599999999
31.216329,121.443422
31.157445,121.479643
31.177556,121.46610899999999
31.173903,121.463972
31.18879,121.465063
31.159553,121.38911999999999
31.19167,121.461036
31.21244,121.490918
31.208936,121.50058999999999
31.222743,121.505736
31.215112,121.528882
31.220207,121.52959899999999
31.235832,121.55488899999999
31.237495,121.594044
31.175178,121.438373
31.165331,121.46241699999999
31.216204,121.448357
31.18383,121.405391
31.211432,121.40089599999999
31.190776,121.448275
31.203284,121.481427
31.221117,121.448635
31.174381,121.430011
31.17314,121.45608299999999
31.153964,121.37331599999999
31.149135,121.444875
31.213616000000002,121.351704
31.190698,121.47292999999999
31.216737,121.471527
31.179212,121.40231299999999
31.190901,121.39864999999999
31.174088,121.448444
31.211149,121.402498
31.168057,121.425578
31.174926,121.433357
31.166793,121.437021
31.152938,121.40826
31.179723,121.46387299999999
31.224756,121.45587499999999
31.237678,121.40400299999999
31.23132,121.461276
31.154241,121.455973
31.16964,121.38860299999999
31.226424,121.393149
31.238126,121.398921
31.174157,121.395702
31.18609,121.456795
31.180129,121.45921399999999
31.191284,121.48144699999999
31.173073,121.406469
31.189365,121.487684
31.159372,121.451546
31.2301,121.467382
31.228158,121.426958
31.166168,121.458247
31.217739,121.38479799999999
31.206995,121.39957799999999
31.229092,121.38414999999999
31.152013,121.385308
31.238452,121.42067999999999
31.192997,121.43551699999999
31.187918,121.44551999999999
31.233194,121.40003499999999
31.224344,121.427647
31.197314,121.341321
31.207977,121.34035399999999
31.221808,121.369309
30.990557,121.25916699999999
31.166012,121.43750899999999
31.243196,121.468521
31.257519,121.451645
31.330498,121.577704
31.249076,121.481631
31.292437,121.54001299999999
31.297209,121.556899
31.291483,121.522156
31.248973,121.443461
31.279007,121.460764
31.294779,121.47221499999999
31.263903,121.537516
31.242904,121.43633
31.318129,121.478771
31.309381,121.49116799999999
31.295842,121.51677699999999
31.271625,121.505198
31.323508,121.526399
31.309915,121.51597
31.331539,121.561734
31.309032,121.566898
31.301666,121.547035
31.295758,121.566802
31.289789,121.503053
31.301066,121.49936199999999
31.26869,121.49008099999999
31.297783,121.52104
31.288332,121.514619
31.270273,121.51324899999999
31.259538,121.529575
31.270332,121.524456
31.271072,121.53751899999999
31.248704,121.48886499999999
31.251132,121.489616
31.243435,121.478568
31.282951,121.531865
31.281765,121.540864
31.269864,121.46127
31.261567,121.467348
31.2714,121.473447
31.276102,121.539232
31.299445,121.54066999999999
31.297174,121.528892
31.260768,121.493521
31.247764,121.497678
31.283034,121.46927799999999
31.249494,121.459893
31.243477,121.48307199999999
31.263833,121.506502
31.268562,121.519579
31.302612,121.507993
31.298692,121.512147
31.257555,121.486086
31.324409,121.486905
31.331276,121.527238
31.247857,121.483035
31.295267,121.49805599999999
31.274237,121.539812
31.246316,121.47342599999999
31.288233,121.49687
31.316512,121.49423
31.311044,121.524845
31.290852,121.467467
31.282043,121.51392899999999
31.306735,121.515958
31.271654,121.544648
31.321156,121.561724
31.26209,121.514438
31.306432,121.60566499999999
31.27684,121.522649
31.275098,121.51690699999999
31.291305,121.55270999999999
31.256409,121.51901699999999
31.314507,121.50868799999999
31.286889,121.479975
31.2553,121.50412899999999
31.251398000000002,121.484146
31.265753,121.45295899999999
31.305992,121.52687399999999
31.26047,121.54202
31.24417,121.44438299999999
31.300568,121.575678
31.316896,121.55110599999999
31.302008,121.522695
31.304288,121.53678699999999
31.267459,121.468491
31.314384,121.484877
31.257455,121.47912
31.309282,121.481314
31.261093,121.514692
31.259836,121.542559
31.293746,121.508834
31.270114,121.450578
31.256829,121.513279
31.278862,121.509131
31.247429,121.465054
31.248329000000002,121.453436
31.235929,121.46345099999999
31.261735,121.47167599999999
31.2942,121.544242
31.253685,121.518811
31.243028,121.447406
31.250463,121.48304499999999
31.249678,121.48812099999999
31.308495,121.57874
31.323228,121.51458799999999
31.26047,121.458019
31.28095,121.55518199999999
31.250691,121.503058
31.32428,121.554988
31.275843,121.530599
31.250436,121.47289699999999
31.289799,121.522493
31.299378,121.535322
31.298839,121.482264
31.286599,121.472146
31.283112,121.52229399999999
31.291699,121.551744
31.315736,121.563848
31.30394,121.54443699999999
31.250747,121.468717
31.276087,121.535136
31.274072,121.485507
31.307704,121.501475
31.273407,121.549652
31.261964,121.484196
31.254576,121.516167
31.25102,121.479945
31.253897,121.543403
31.300463,121.46775799999999
31.250898,121.508614
31.273019,121.498342
31.255345,121.49641199999999
31.288677,121.536419
31.275801,121.53907199999999
31.315371,121.472556
31.312591,121.559985
31.301628,121.55169599999999
31.262411,121.52819099999999
31.296163,121.57705999999999
31.257904,121.51519499999999
31.27232,121.540123
31.292736,121.522903
31.312915,121.557009
31.266607,121.52367
31.286883,121.47987499999999
31.258589,121.48284699999999
31.323761,121.506112
31.287406,121.482672
31.311128,121.53461999999999
31.253649,121.460428
31.038272,121.763899
31.249437,121.484175
31.25572,121.51535399999999
31.293709,121.521913
31.298674,121.51576999999999
31.292094,121.541225
31.264744,121.49815699999999
31.240103,121.441065
31.248095,121.443541
31.30356,121.517783
31.279361,121.549369
31.278453,121.484793
31.334181,121.568479
31.265196,121.51839799999999
31.248076,121.484933
31.303179,121.499583
31.273657,121.508341
31.309207,121.49971699999999
31.243523,121.468042
31.315528,121.52189299999999
31.261392,121.45313499999999
31.261495,121.514147
31.252995,121.455089
31.276412,121.490994
31.305001,121.543779
31.241192,121.46260199999999
31.32298,121.502423
31.263008,121.453502
31.261481,121.544781
31.291598,121.56254299999999
31.252257,121.516234
31.277542,121.50528399999999
31.296381,121.47889199999999
31.239898,121.445785
31.244659,121.440608
31.323709,121.51829099999999
31.252338,121.441345
31.252383000000002,121.518288
31.328145,121.55447799999999
31.299057,121.540084
31.299991,121.57834299999999
31.262144,121.48127099999999
31.242753,121.474583
31.26193,121.522887
31.277479,121.492493
31.299044,121.57229799999999
31.294371,121.52998199999999
31.25132,121.48593
31.317211,121.483876
31.304358,121.546774
31.297428,121.55168499999999
31.292425,121.58063899999999
31.245236,121.466099
31.289609,121.574697
31.289807,121.507093
31.281238,121.50601499999999
31.281475,121.53621899999999
31.308419,121.520614
31.274856,121.457905
31.30089,121.475579
31.255719,121.515914
31.255993,121.46682299999999
31.271056,121.45423199999999
31.303727,121.54842099999999
31.264916,121.546004
31.285757,121.552233
31.313647,121.540993
31.260852,121.506073
31.258152,121.525003
31.245926,121.48810399999999
31.269252,121.48420899999999
31.248984,121.488884
30.829773,121.506726
30.897621,121.424645
30.967479,121.476416
30.916886,121.484479
30.969445,121.63486499999999
30.912212,121.5855
31.028293,121.674948
31.048988,121.79476199999999
31.420538,121.45827299999999
30.901847,121.49279899999999
30.916963,121.48912
31.113881,121.191374
30.909995,121.82598399999999
30.985531,121.899718
30.930455,121.898595
31.042409,121.871027
31.034158,121.711835
31.036283,121.629132
31.091233,121.513722
31.212171,121.50614399999999
31.047434,121.79494
30.798355,121.42073599999999
30.862152000000002,121.68763399999999
31.027446,121.560667
30.841487,121.553703
30.916424,121.50042099999999
31.270541,121.70639999999999
31.014475,121.74028899999999
31.054159,121.62402999999999
30.894547,121.388098
30.850006,121.389855
30.840094,121.46365
30.857332,121.818738
30.912812,121.78805299999999
30.888572,121.763965
30.915372,121.663924
30.852502,121.59431199999999
31.307179,121.664915
31.198327,121.694194
30.916604,121.484218
30.932404000000002,121.75818
30.929565,121.71750899999999
30.992954,121.593302
30.9327,121.542023
30.877652,121.51141899999999
30.926502,121.485261
31.039146,121.745761
30.84817,121.88085199999999
30.963804,121.796233
31.049729,121.786554
31.027398,121.67577999999999
30.953273,121.933132
30.964681,121.681389
30.917246,121.513801
30.907226,121.867902
31.051414,121.817893
30.911759,121.496496
30.886444,121.51314599999999
30.841807,121.553146
30.899068,121.47717399999999
30.919701,121.49843899999999
30.892789,121.503147
30.92377,121.491642
31.044035,121.789684
31.03848,121.766509
30.89286,121.72214
31.105657,121.791731
30.957772,121.4721
30.97644,121.84010699999999
30.93526,121.89050999999999
30.932927,121.586169
30.945623,121.49036199999999
31.188764,121.72396099999999
31.2561,121.682828
31.198369,121.734343
31.11383,121.61119199999999
31.131046,121.551147
31.29909,121.69535599999999
31.078565,121.548143
31.147488,121.56237899999999
31.320688,121.663741
31.282831,121.651102
30.964864,121.47235699999999
31.160549,121.598883
31.282788,121.63712
31.082236,121.613982
31.141055,121.59820099999999
30.888199,121.928607
30.92114,121.67383
31.031412,121.62588199999999
30.909671,121.49
31.053686,121.746594
31.042403,121.869649
30.922071,121.735705
30.895218,121.56169399999999
30.984178,121.61379
30.920224,121.506779
30.92399,121.492536
30.90096,121.457929
30.953576,121.43082799999999
30.978326,121.513055
30.971125,121.57909099999999
31.069303,121.68374299999999
31.122557,121.60669
30.945055,121.66545099999999
31.117692,121.606331
31.218091,121.756017
31.178875,121.554017
30.952298,121.757216
31.190005,121.707546
30.87415,121.881287
31.146767,121.75391099999999
31.17648,121.778945
31.211299,121.68435099999999
31.067478,121.545116
31.149247,121.539716
31.05508,121.651012
31.069228,121.686689
30.91505,121.567915
31.052219,121.795102
30.974445,121.772938
31.036941,121.62800899999999
31.079704,121.548732
30.91229,121.688953
31.224954,121.66307499999999
31.204438,121.72670799999999
30.926851,121.61285
31.133867,121.57162
30.843737,121.45626299999999
31.010317,121.577063
30.897619,121.27166199999999
31.043614,121.774013
31.137474,121.64561599999999
31.165037,121.695089
31.235034,121.71858999999999
31.229497,121.677844
31.29701,121.69462899999999
31.201439,121.71838899999999
31.149272,121.589519
31.22879,121.57136399999999
31.159804,121.7971
31.096216,121.83883399999999
31.071904,121.73831299999999
31.186425,121.806811
31.138335,121.52536099999999
30.84813,121.548974
31.138069,121.611103
31.123429,121.59807099999999
31.163136,121.666995
31.165609,121.829527
31.12117,121.74161699999999
31.082335,121.55794399999999
31.153544,121.840155
31.152432,121.835358
31.229729,121.73011199999999
31.206569000000002,121.72692699999999
31.277957,121.68179699999999
31.13332,121.803338
31.25204,121.76475599999999
31.158117,121.74733599999999
30.957568,121.082387
31.240536,121.69989899999999
31.041155,121.56235699999999
31.08615,121.74784199999999
31.142477,121.641088
31.075651,121.58948699999999
31.067478,121.55781999999999
31.261593,121.740704
31.152238,121.622394
31.280291,121.69026
31.296466,121.695754
31.305282,121.69243399999999
31.116845,121.60280999999999
31.218966,121.712239
31.088207,121.57476199999999
31.16581,121.79299999999999
31.136811,121.69877
31.178471,121.713792
31.050076,121.53128099999999
31.265984,121.71728999999999
31.214413,121.778616
31.056394,121.56051799999999
31.314674,121.651124
31.032241,121.56956
31.241649,121.74983499999999
31.152474,121.796443
31.095791,121.607036
31.106361,121.64227899999999
31.230851,121.695444
31.119539,121.607784
31.120068,121.729412
31.097124,121.688347
31.296273,121.653762
31.119733,121.75903699999999
31.055895,121.61814299999999
31.100943,121.834892
31.140864,121.54481299999999
31.279084,121.656414
31.294977,121.64562799999999
31.275982,121.735519
31.19881,121.76797599999999
31.109638,121.563656
31.156861,121.613818
31.132365,121.790375
31.143375,121.543751
31.146779,121.556159
31.242483,121.73035399999999
31.134233,121.570573
31.28808,121.72236099999999
31.113625,121.702913
31.177843,121.77403199999999
31.172871,121.66815899999999
30.857758,121.49505099999999
30.966573,121.564578
30.88087,121.598097
30.929633,121.74144899999999
30.950638,121.661085
30.931486,121.394357
31.039239,121.56411999999999
30.947157,121.473941
30.829052,121.559534
30.874912,121.573207
30.871377,121.70088799999999
30.829691,121.470343
30.943792,121.649284
30.923554,121.70759
31.355822,121.53319099999999
30.980231,121.56580299999999
31.017939,121.78461499999999
30.981137,121.75173699999999
30.821043,121.553225
30.975596,121.47254699999999
30.915615,121.768728
30.900131000000002,121.947741
30.86392,121.857878
30.866976,121.926701
31.067036,121.74449899999999
30.905468,121.659432
30.912776,121.48695599999999
31.046646,121.62553
31.070796,121.705587
31.020013,121.831295
30.828999,121.422213
30.797132,121.442161
31.018912,121.61542399999999
31.007214,121.563502
31.029135,121.808633
30.975415,121.73252799999999
30.907329,121.444001
30.933842,121.49564099999999
30.847209,121.52484
30.907175,121.529805
31.045065,121.80991999999999
31.066766,121.79821899999999
31.030749,121.60270399999999
30.79415,121.456571
30.869295,121.55493899999999
30.894175,121.64269
30.778458,121.443811
31.042932,121.781413
30.821809000000002,121.496377
30.999381,121.89814399999999
31.064325,121.78696599999999
31.109434,121.50511499999999
31.00657,121.52465799999999
31.020154,121.559125
30.996188,121.472684
30.988562,121.455584
30.960234,121.424218
30.957285,121.42349
31.001288,121.092056
30.937129,121.57326499999999
30.873122,121.49103099999999
30.92352,121.807372
30.953714,121.359521
30.987811,121.82882699999999
30.974607,121.69461899999999
30.938642,121.19245799999999
30.821388,121.388847
31.035075,121.777639
31.036501,121.84424299999999
30.83769,121.276539
30.905431,121.89539599999999
31.273358,121.708056
30.905673,121.681027
31.206272,121.77729099999999
30.902457,121.85783199999999
31.196042,121.72729799999999
31.152493,121.601278
30.932964,121.717439
31.324131,121.686116
31.152387,121.598362
31.141302,121.533108
31.085891,121.561442
31.315479,121.67881299999999
30.982171,121.716087
31.200002,121.737307
31.20479,121.69424
31.083226,121.53191199999999
31.113993,121.61988
31.20847,121.75384
31.232543,121.678406
31.036391,121.61845199999999
31.169006,121.742887
31.239717,121.754937
31.121902,121.533121
31.107696,121.542052
31.08414,121.52846199999999
31.122854,121.58691499999999
31.223798,121.505967
31.317927,121.56707499999999
31.236527,121.495414
31.230542,121.505789
31.231957,121.488108
31.232133,121.54824699999999
31.210993,121.43505599999999
31.283343,121.555967
31.280883,121.543746
31.235289,121.50928499999999
31.231311,121.48715399999999
31.23246,121.547564
31.251707,121.518704
31.233072,121.49104899999999
31.237103,121.512006
31.231586,121.546374
31.237896,121.50685
31.226147,121.47711199999999
31.24162,121.543481
31.236665,121.532348
31.272891,121.509655
31.234311,121.49219199999999
31.231315,121.550339
31.230141,121.480143
31.22991,121.49290699999999
31.207722,121.501865
31.238278,121.50819899999999
31.204184,121.738475
31.236705,121.51388399999999
31.230149,121.48323699999999
31.225996,121.476
31.237651,121.48428899999999
31.233263,121.491592
31.230823,121.521048
31.236816,121.534866
31.243266,121.519781
31.109896,121.487505
31.067523,121.49205699999999
31.081724,121.01415499999999
30.937266,121.111605
30.937894,121.098795
31.072784,121.530152
31.136111,121.34818299999999
31.11156,121.485689
31.040336,120.94892899999999
31.089394,120.93700899999999
31.155605,121.163258
31.256853,121.11419599999999
31.162479,121.14432599999999
30.811484,121.207698
31.116647,121.061189
30.834433,121.300591
30.870466,121.065536
30.988032,121.150268
30.88592,121.15546499999999
30.95194,121.35293499999999
30.897103,121.074507
31.098389,120.942996
30.940752,121.180523
30.871817,121.27577
31.171307,121.31450199999999
31.110888,121.40754899999999
31.206794,121.393344
31.100689,121.441003
31.032373,121.270951
31.148098,121.349024
31.170918,121.805966
31.109076,121.410068
30.745026,121.37368
30.746984,121.295654
30.761002,121.35866
30.794647,121.38097099999999
31.353098,121.62094499999999
31.434194,121.33770799999999
31.257799,121.112793
31.271626,121.12194
31.370265,121.46359899999999
31.352454,121.561954
31.336933,121.256991
31.281382,121.29836399999999
31.312907,121.38403
31.426572,121.208946
31.255573,121.393204
31.307515,121.464226
31.267583,121.378214
31.291245,121.442921
31.23132,121.144747
31.366096,121.280378
31.285134,121.380956
31.259138,121.482986
31.483861,121.385263
31.50304,121.30767
31.240799,121.22236199999999
31.444266,121.410794
31.302523,121.46049099999999
31.429547,121.38431399999999
31.423955,121.37605599999999
31.264353,121.111083
31.41599,121.320583
31.340918,121.506478
31.427835,121.212272
31.386577,121.284534
31.218291,121.522205
31.246886,121.60738099999999
31.235905,121.58421
31.201853,121.551626
31.207747,121.49891099999999
31.225724,121.56135599999999
31.208582,121.596623
31.19897,121.503906
31.230749,121.59066399999999
31.266958,121.55810699999999
31.207672,121.55451
31.256931,121.643079
31.282888,121.57128499999999
31.259014,121.592889
31.211731,121.550856
31.237375,121.571181
31.212983,121.583012
31.325529,121.409104
31.199352,121.58967
31.20076,121.568849
31.207471,121.496579
31.143202,121.52918
31.183266,121.56396799999999
31.275118,121.60884999999999
31.253627,121.65080999999999
31.231472,121.55596399999999
31.19616,121.54222999999999
31.227313,121.66698099999999
31.262503,121.589576
31.273405,121.588954
31.171377,121.460853
31.213618,121.464475
31.216623,121.45241899999999
31.185235,121.457133
31.153455,121.443168
31.195363,121.46995899999999
31.188792,121.474001
31.214127,121.461348
31.158156,121.3795
31.21964,121.46530299999999
31.185602,121.46244899999999
31.221272,121.446041
31.151999,121.46184699999999
31.234786,121.407392
31.187573,121.45966399999999
31.173818,121.432301
31.16964,121.429991
31.182041,121.434175
31.233145,121.459617
31.222182,121.409498
31.179122,121.41305299999999
31.200603,121.44685899999999
31.163753,121.437539
31.162366,121.44450599999999
31.214252,121.436661
31.199193,121.47077
31.192799,121.448951
31.211779,121.45151299999999
31.264948,121.519993
31.257813,121.515024
31.30088,121.480004
31.308116,121.48088399999999
31.255531,121.48621899999999
31.256072,121.519852
31.247235,121.47516999999999
31.359457,121.485869
31.27689,121.484573
31.282481,121.522385
31.296824,121.556575
31.311774,121.547587
31.302214,121.478929
31.291871,121.519646
31.267019,121.47827699999999
31.272345,121.48476799999999
31.27037,121.498618
31.248068,121.47124799999999
31.299866,121.552163
31.275251,121.51100199999999
31.324747,121.569222
31.270279,121.497603
31.265952,121.45915
31.243361,121.450014
31.286162,121.506284
30.795269,121.45132699999999
30.973272,121.775415
31.056058,121.81192999999999
31.056007,121.795109
30.877303,121.932514
30.879106,121.556866
30.915639,121.501256
30.813067,121.460949
31.036162,121.618558
31.203663,121.725901
31.288282,121.677488
31.08579,121.537927
31.136107,121.57032299999999
30.950614,121.50854
30.915295,121.53484999999999
30.988783,121.664569
30.864031,121.620511
30.898536,121.92910599999999
30.900989,121.931045
30.997748,121.68418299999999
31.01003,121.66185899999999
30.975678,121.606535
31.077092,121.823247
30.82946,121.464512
31.003422,121.60477399999999
31.295802,121.642192
31.226184,121.505124
31.240828,121.500642
31.219787,121.469719
31.230707,121.548546
31.24187,121.530609
31.239602,121.50628999999999
31.237995,121.51428299999999
31.243663,121.52055999999999
31.258745,121.499574
31.236239,121.51288
31.243663,121.534002
31.236952,121.515349
31.222578,121.470841
31.231877,121.52318199999999
31.228491,121.52248
31.229943,121.51126599999999
31.235706,121.502372
31.236033,121.523412
31.018335,121.251649
31.105882,121.085984
31.120116,120.950975
31.063085,121.33939
30.946328,121.045992
30.792692,121.17716499999999
31.120853,120.92673599999999
31.015131,121.080271
30.863499,121.21337
31.156626,121.16905799999999
30.899671,121.19272199999999
30.878182,121.187469
31.043843,121.087063
31.123838,120.95896599999999
31.02039,121.272572
31.007557,121.262266
31.015752,121.445067
31.126453,121.450002
31.057625,121.299386
31.136113,121.381214
31.060533,121.252157
30.808523,121.334201
31.302204,121.443838
31.36982,121.57097499999999
31.255835,121.395151
31.350714,121.18075999999999
31.258222,121.11802499999999
31.256188,121.39799199999999
30.732362,121.405217
31.388221,121.276647
31.315785,121.435306
31.329203,121.476231
31.453705,121.24588
31.213878,121.324832
31.329044,121.47618299999999
31.263503,121.375861
31.246446,121.435133
31.305613,121.44791
31.290609,121.247918
31.239242,121.634716
31.214819,121.497299
31.18957,121.621155
31.151587,121.526209
31.190421,121.623875
31.208485,121.490602
31.232998,121.595528
31.261523,121.566256
31.256225,121.641476
31.197758,121.50563299999999
31.25862,121.607641
31.212059,121.611621
31.219362,121.463855
31.200439,121.43874799999999
31.183147,121.47357799999999
31.199316,121.424447
31.206635,121.436864
31.18762,121.47023
31.230202,121.467525
31.205493,121.466489
31.213562,121.438194
31.217514,121.40840399999999
31.190025,121.424538
31.19274,121.46466
31.176828,121.447586
31.171394,121.460951
31.250296,121.484816
31.288002,121.523445
31.277181,121.54454199999999
31.256443,121.451876
31.299176,121.534892
31.27249,121.50988199999999
31.300423,121.47991599999999
31.300408,121.54784099999999
31.3007,121.51746
31.294143,121.55081799999999
31.27435,121.485147
31.260969,121.519218
31.304448,121.549786
30.869919,121.448886
30.864928,121.76263999999999
31.059973,121.769082
30.927937,121.51496999999999
30.930663,121.581368
31.30544,121.681871
31.243461,121.538073
31.239172,121.547637
31.230101,121.548667
31.232598,121.50385899999999
31.220457,121.490808
31.221481,121.514001
31.23899,121.53181
31.239222,121.51348999999999
31.220738,121.492381
31.222968,121.49181
31.227519,121.49295699999999
31.226281,121.47804699999999
31.239386,121.51547099999999
31.226238,121.52082
31.253203,121.53500899999999
31.239453,121.505026
31.009878,121.25293099999999
31.009193,121.43985099999999
31.036245,121.26621
31.027442,121.014866
31.151234,121.14365099999999
30.96876,121.21055
31.009912,121.076416
30.838643,121.186157
31.108995,121.077148
30.899834,121.198376
30.900207,121.171843
30.992761,121.12020199999999
31.136746,121.40383
31.313724,121.682846
31.027696,121.250333
31.009569,121.265852
30.713134,121.315895
30.769351,121.40305
31.379459,121.28343699999999
31.2555,121.41776999999999
31.441321,121.250686
31.333872,121.618776
31.376636,121.28531299999999
31.357077,121.442606
31.414414,121.516246
31.201126,121.462502
31.244976,121.416181
31.402015,121.49818599999999
31.200512,121.551104
31.251733,121.594207
31.209662,121.56203
31.268909,121.57121599999999
31.21018,121.55654899999999
31.21608,121.51686
31.214163,121.549352
31.279083,121.48958999999999
31.216946,121.593007
31.194457,121.50399999999999
31.197269,121.576455
31.270991,121.64128699999999
31.206947,121.669742
31.19331,121.493039
31.206962,121.434485
31.188268,121.491338
31.225265,121.457161
31.191809,121.473534
31.200342,121.466504
31.16925,121.37260599999999
31.17334,121.443687
31.186987,121.37916299999999
31.177818,121.41169
31.196002,121.469045
31.196257,121.458777
31.177616,121.374286
31.207669,121.478707
31.253857,121.463571
31.24851,121.47404399999999
31.290938,121.55287899999999
31.273831,121.539054
31.286936,121.487815
31.301126,121.472911
30.981056,121.762585
31.189485,121.773022
31.227755,121.47390399999999
31.252962,121.51823999999999
31.240279,121.54034
31.23727,121.53092099999999
31.239298,121.534565
31.233287,121.51014099999999
31.232310000000002,121.523693
31.233689,121.494715
31.227609,121.545307
31.232244,121.557914
31.248709,121.51155899999999
31.23685,121.50750599999999
31.233621,121.516183
31.237014,121.52032399999999
31.243199,121.521435
31.242021,121.53317799999999
31.238323,121.509585
31.051344,121.11201399999999
31.134026,121.35073399999999
30.888796,121.19621599999999
31.112863,120.9328
30.964848,121.107878
31.15271,121.155722
30.915374,121.020719
31.166584,121.327092
31.109989,121.392287
31.043054,121.44493399999999
30.716734,121.370846
30.852905,121.33673999999999
31.335543,121.474257
31.412127,121.285709
31.337387,121.291378
31.410484,121.499197
31.421191,121.38745
31.334727,121.47145499999999
31.409481,121.516105
31.416698,121.456454
31.291747,121.36667399999999
31.238829,121.562146
31.221641,121.572841
31.242305,121.626671
31.207444,121.620126
31.169868,121.559388
31.227362,121.582572
31.198099,121.63582699999999
31.249575,121.57447099999999
31.216746,121.517198
31.203548,121.587626
31.159201,121.59153099999999
31.227495,121.559297
31.253744,121.624567
31.209418,121.431939
31.132007,121.359139
31.192176,121.46565
31.20123,121.43151499999999
31.222921,121.391668
31.231799,121.461176
31.185422,121.43004499999999
31.195358,121.408463
31.233833,121.385718
31.236782,121.40491499999999
31.296703,121.467817
31.263347,121.531379
31.264978,121.49238799999999
31.269347,121.53832899999999
31.268411,121.54647899999999
31.257814,121.494782
31.272562,121.46165699999999
31.255411,121.520955
30.907911,121.49005199999999
30.945214,121.406359
30.800068,121.42217099999999
30.876503,121.729581
31.084286,121.530293
31.232431,121.50213099999999
31.228791,121.47887999999999
31.230769,121.519623
31.221944,121.50184999999999
31.137438,121.235822
30.78049,121.32447599999999
31.347706,121.613974
31.396535,121.489019
31.236526,121.351086
31.298323,121.192551
31.24712,121.431339
31.225372,121.58153399999999
31.211868,121.502403
31.178719,121.53557099999999
31.197809,121.54386699999999
31.195203,121.61521099999999
31.205566,121.49172499999999
31.165591,121.427363
31.233932,121.45867299999999
31.196625,121.481573
31.224438,121.37529599999999
31.188586,121.43578799999999
31.247904,121.474083
31.322642,121.498604
31.273973,121.53239099999999
31.304429,121.558977
31.243961,121.43483599999999
31.265628,121.521988
31.282508,121.496648
31.284644,121.563858
31.247518,121.48581399999999
30.942396,121.75418499999999
31.058799,121.79631499999999
31.325635,121.56344999999999
31.227496,121.507184
31.23492,121.51625299999999
31.233783,121.49217399999999
31.096845,121.03439999999999
30.849536,121.28730499999999
31.06961,121.429231
31.342477,121.621726
30.793786,121.22513
31.407344,121.52098
31.425247,121.28527
31.239414,121.246842
31.223376000000002,121.62498199999999
31.225632,121.563346
31.206514,121.55514199999999
31.199056,121.57061399999999
31.158532,121.532417
31.227761,121.57770599999999
31.197965,121.506357
31.2301,121.581246
31.257805,121.647224
31.183292,121.57278799999999
31.187193,121.510632
31.165778,121.51275
